OrderTime,Title,TotalPrice,TotalMallCouponDiscount,ShipCharge,Season
2023/9/8 12:56,美品/伊太利屋 GK ジャケット 表記9号 M相当 オレンジイエロー系 ノーカラー クラシカル 薄手 ビジュー 長袖 春夏 アウター レディース,22000,0,0,春夏
2023/9/7 18:00,美品/ビースリー B-Three B3 美脚ストレッチパンツ 大きいサイズ 表記42号 W78～81 淡ピンク系 魔法のパンツ 秋冬向け ボトムス レディース,7150,0,600,秋冬
2023/9/5 9:06,新品同様/ドゥクラッセ DoCLASSE スカート 大きい 表記 13号 LL 相当 黒 グレー モダン総柄 ミモレ丈 お出掛け 春秋 ボトムス レディース,6930,0,600,春秋
2023/9/4 11:07,美品/ アクリス AKRIS 銀座和光 WAKO ふっくらツイードジャケット (11号/Lサイズ相当) グレー フリンジ 麻混 春秋向け アウター レディース,34810,0,0,春秋
2023/8/31 11:04,新品/ネイブル NEIPLE テーラードジャケット 表記L 11号相当 茶 ブラウン 毛 ウール シンプル 通勤 ストレッチ 秋 冬 アウター レディース,8250,0,600,秋 冬
2023/8/30 22:30,新品同様*Ｏｔｔｏオットー*茶*極柔ファー仕立て*素敵コートＬ,12800,0,0,秋冬
2023/8/29 20:45,美品/ビースリー B3 ストレッチパンツ ロング 魔法のパンツ 表記 2号 9号 相当 紫 パープル シンプル お出掛け ボトムス レディース,7700,0,600,春夏
2023/8/28 9:43,美品/ダックス DAKS フレアスカート 表記 11号 L 相当 古着 白 ホワイト 青 ブルー レディース 春 夏 麻100 リネン 花柄 ボタニカル 膝丈,11000,0,0,春 夏
2023/8/23 23:11,新品同様/アニエスベー agnes b リボンブラウス 表記 38号 9号 M 相当 紫 パープル 艶感 花柄 薄手 お出掛け 春秋 トップス レディース,13200,0,0,春秋
2023/8/21 20:10,M新品同様/スポーツマックス SPORTMAX イタリア製変形チュニック 表記L(11号相当) 絹シルク100% ボタニカル柄 春夏向 トップス レディース,12810,0,0,春夏
2023/8/19 10:32,新品同様/ニューヨーカー NEW YORKER お洒落ヘリンボーン柄ワンピース 表記9号(M相当) 黒/ブラック 軽やか素材 長袖 春夏向け レディース,12650,0,0,春夏
2023/8/16 6:34,Ａ美品/RX MOGA モガ 素敵なニットワンピース 表記3号(9号/M相当) 黄色 黒 ウール素材 ロング丈 お出掛け 秋冬向け レディース,12010,0,0,秋冬
2023/8/16 2:15,H新品同様/Jプレス J.PRESS 大人ボタニカルシャツ 表記11号(Lサイズ相当) グレー 春秋向け 透け感 お出掛け お食事会 トップス レディース,5480,0,600,春秋
2023/8/15 23:05,A新品同様/ザラ ZARA 美的タイトワンピース 小さいサイズ 表記S(7号相当) 黒/ブラック ノースリーブ オフィス お食事会 春夏 レディース,12800,0,0,春夏
2023/8/15 20:25,M新品同様/primage 総レースワンピース 大きいサイズ 表記13号(42号/LL相当) 黒/ブラック 7分袖 結婚式 パーティー 春夏向け レディース,12800,0,0,春夏
2023/8/12 20:51,新品同様/TOKUKO 1er VOL*J トクコプルミエヴォル フリルカットソー 表記9号(Mサイズ相当) 黒 春夏向け トップス レディース,9799,0,600,春夏
2023/8/12 14:38,M美品/PLANETE INTERDITE/フランス製/茶/格子柄/変形デザイン/3段切替/伸縮/フレアスカート/9号（38号/М相当）/春秋/レディース,5480,0,600,春秋
2023/8/11 6:55,H美品/モガ MOGA おしゃれシフォンカットソー 表記2号(9号Mサイズ相当) レオパード柄 春夏向け ノースリーブ トップス レディース,4210,0,600,春夏
2023/8/10 19:55,新品同様/REBESA 美柄チュニック イタリア製 9号/38号/M相当 茶/ブラウン系 3分袖 透け感 ジャージ素材 春夏向け トップス レディース,7150,0,0,春夏
2023/8/10 14:24,A美品/ インテレクション INTELLECTION お洒落ジャケット 表記40号(L相当) 黒/ブラック 艶感 プリーツ 春秋向け アウター レディース,6800,0,600,春秋
2023/8/9 19:18,S新同【イッセイミヤケ】濃黒*伸縮性*お洒落プリーツカットソー2,12800,0,0,春夏
2023/8/8 23:09,M新品同様/レリアン Leilian 優雅ジャガード織ジャケット 表記11号(L相当) 黒/ブラック 艶感 シルク混 結婚式 春夏秋 アウター レディース,28800,0,0,春夏
2023/8/8 19:46,美品/伊太利屋 GK 大人な美的タイトスカート 小さいサイズ 表記7号(S相当) 黒 白 ウール素材 ヘリンボーン柄 秋冬 ボトムス レディース,15730,0,0,秋冬
2023/8/8 11:46,M新品同様/バンベール VINVERT 美柄シフォン素材ブラウス 表記11号(40号/L相当) 茶/ブラウン 総透け感 長袖 春夏向け トップス レディース,6785,0,600,春夏
2023/8/8 7:15,セール★美品*Index/インデックス/グレー/ボタニカル柄/お洒落な夏!!ショートパンツ/11号（L相当）春夏/レディース/値下2300→1000,999,0,600,春夏
2023/8/6 20:24,美品/東京ソワール social time ブラックフォーマルワンピース 表記11号 L相当 黒 冠婚葬祭 喪服 半袖 単品 ノーカラー 春 夏 レディース,17160,0,0,春 夏
2023/8/6 13:03,美品/ヤッコマリカルド YACCO MARICARD ブラウス 表記 3号 11号 相当 ピンク 綿 コットン ピンタック お出掛け 春夏 トップス レディース,17600,0,0,春夏
2023/8/4 23:00,新品/ドゥクラッセ DoCLASSE チュニック 大きい 表記 XL 13号 相当 黒 ブラック 伸縮性 シンプル 無地 お出掛け 春夏 トップス レディース,4180,0,600,春夏
2023/7/30 21:22,美品/ヤッコマリカルド YACCO MARICARD チュニックブラウス 表記 1号 11号 13号 相当 白 ホワイト 綿 ピンタック 春夏 トップス レディース,17930,0,0,春夏
2023/7/29 21:08,Ａ新品同様/t.b センソユニコ 上品ジップアップベスト 表記38号(9号/M相当) 黒/ブラック たっぷりフリル 春夏向け トップス レディース,5300,200,600,春夏
2023/7/29 17:19,美品/レキップ ヨシエイナバ L'EQUIPE YOSHIE INABA プリーツスカート ロング 表記 9号 M 相当 黒 ブラック レディース 春 夏 ボトムス,6600,0,600,春 夏
2023/7/29 1:21,美品/ダブルスタンダードクローシング DOUBLE STANDARD CLOTHING ストレッチパンツ 表記 36号 7号 相当 グレー モダン美柄 春秋 レディース,5720,200,600,春秋
2023/7/26 6:14,A美品/NARACAMICIE　ナラカミーチェ/茶/美脚ストレッチパンツ/小さいサイズ/0/7,4990,0,600,春秋
2023/7/25 3:29,美品/ビースリー B-Three B3 美脚ストレッチパンツ 表記2号/W63～69(9号相当) 黒/ブラック 魔法のパンツ 春夏向け ボトムス レディース,6380,0,600,春夏
2023/7/22 21:53,新品同様/コムサ COMME CA フレアスカート 表記 11号 40号 L 相当 古着 黒系 ブラック レディース 春 夏 ボトムス 幾何学 薄手 ロング,6050,484,600,春 夏
2023/7/19 23:19,A美品/コジャーナ cojana 美形ロングコート 大きいサイズ 表記9号(11号～13号相当) 黒 白 ウール素材 微小デザイン 秋冬向け アウター,24900,0,0,秋冬
2023/7/17 22:21,Ａ新品/ザラ ZARA お洒落コットンチュニック 小さいサイズ 表記S(7号相当) ピンク お出掛け 春夏向け トップス レディース,8000,0,600,春夏
2023/7/17 12:55,H新品同様/TREND CLIPS トレンドクリップス 美形レザーパンツ 表記9号(Mサイズ相当) 茶/ブラウン 豚革100% 秋冬向け ボトムス レディース,6000,0,600,秋冬
2023/7/13 17:20,M美品/大人クラシカルワンピース 表記11号(40号/L相当) 緑 うぐいす色 昭和レトロ 透け感 ノーカラー 長袖 伸縮 春夏向け レディース,12800,0,0,春夏
2023/7/13 10:48,新品同様/me ミー イッセイミヤケ 美形ノースリーブカットソー (11号相当) 青/ブルー プリーツデザイン ジグザグ柄 春夏向け トップス,15950,0,0,春夏
2023/7/12 22:56,Ａ新品/ドゥクラッセ DoCLASSE 素敵なジャージワンピース 表記M(9号相当) 抽象的な美花柄 お出掛け 春夏向け レディース,5500,0,600,春夏
2023/7/11 1:57,美品/ヨシキヒシヌマ YOSHIKI HISHINUMA カットソー 小さいサイズ 表記 1号 S 相当 茶 ブラウン レディース 春 夏 トップス 透け感 薄手,11000,0,0,春 夏
2023/7/11 0:22,M美品/VALENZA PO バレンザポー ラップスカート 40号(11号/L相当) 黒/ブラック ロゴ入ボタン&ロゴ刺繍 薄地 春夏向け レディース,5299,0,600,春夏
2023/7/5 12:57,美品/アニエスベー agnes b ハーフパンツ フランス製 小さいサイズ 表記 36号 S 相当 古着 紺 ネイビー レディース 春 夏 ボトムス 綿混,7700,0,600,春 夏
2023/7/3 8:03,美品/セオリーリュクス theory luxe チュニック 表記 40号 11号 相当 黒 ブラック 麻 リネン シンプル お出掛け 春夏 トップス レディース,13750,0,0,春夏
2023/7/2 18:30,新品同様/ビースリー B3 デニムパンツ 表記 32号 9号 M 相当 青 ブルー ストレッチ性 ロゴ釦 カジュアル 春 秋 ボトムス レディース,8360,0,600,春 秋
2023/7/2 9:54,美品/ビスケー BC ストライプ柄ジャケット 大きいサイズ 13号/LL相当 白/ホワイト系 綿/コットン素材 春秋向け アウター レディース,11000,0,0,春秋
2023/7/1 13:16,M美品/レマロン remalon 花柄スカート 大きいサイズ 表記15号(3L相当) ベージュ 薄手 美揺ボックスプリーツ 春夏向け ボトムス レディース,6299,0,600,春夏
2023/7/1 9:57,M美品/HIRSE 軽やかシフォンスカート 9号/38号/M相当 ボルドー 美花柄刺繍 しわ感＆透け感 薄手 ロング丈 春夏向け ボトムス レディース,6000,0,600,春夏
2023/7/1 1:48,美品*ホワイトイタリヤード*紺*美編みニットフリルワンピース9,5300,265,600,春秋
2023/6/28 19:41,美品/トゥモローランド TOMORROW LAND ブラウス 表記 38号 9号 M 相当 古着 グレー レディース 春 夏 トップス 長袖 薄手 透け感 前開き,7920,0,600,春 夏
2023/6/28 18:16,美品/マッキントッシュ MACKINTOSH オーバーブラウス 表記 38号 9号 相当 茶 ブラウン お花 刺繍 お出掛け 春夏 トップス レディース,7700,0,600,春夏
2023/6/28 9:14,M新品同様/メルローズ MELROSE claire ドット柄スカート シフォン素材 表記4号(11号相当) 黒/ブラック 透け感 春夏向 ボトムス レディース,5200,0,600,春夏
2023/6/27 19:17,A美品/ROPE ロペ 上品ボックスプリーツスカート 9号(M/38号相当） 黒 伸縮性素材 春夏向け レディース,6800,0,600,春夏
2023/6/25 20:17,M美品/上品ブラックフォーマルワンピース 表記11号(40号 L相当) 黒 ブラック 冠婚葬祭 喪服 半袖 ウール100% ピンタック 春夏 レディース,4210,0,600,春夏
2023/6/24 2:25,S新同【ノーべスパジオ】ボルド*比翼仕立*総ラメパンツスーツ*38,15899,0,0,春夏
2023/6/23 15:19,美品/三年坂 大人アンサンブル 和柄ちりめん素材 表記M(9号相当) 朱色/オレンジ ジャケット ブラウス 伸縮 春夏向け トップス レディース,11000,0,0,春夏
2023/6/21 20:08,美品/オールドイングランド OLD ENGLAND カットソー 表記 38号 M 9号 相当 紺 レディース 春 夏 トップス 半袖 鳥柄 綿100 コットン 薄手,14080,0,0,春 夏
2023/6/21 14:57,M美品/レスピーギ RESPIGHI 上品総シースルーブラウス 9号/38号/M相当 ピンク 7分袖 繊細ストライプ柄 伸縮 春夏向け トップス レディース,5500,0,600,春夏
2023/6/20 23:52,A新品同様/ アナイ ANAYI 大人なニットカーディガン 表記38号(M相当) 黒/ブラック 艶感 リブ編み 七分袖 春夏向け トップス レディース,6785,0,600,春夏
2023/6/20 9:37,美品*YUKIKO HANAI・ユキコハナイ*茶*花柄レース*素敵ブラウス*9,24900,0,0,春夏
2023/6/19 14:23,Ａ美品/ラピーヌブランシュ LAPINE BLANCHE 大人な美形ジャケット 表記42号(11号相当) 紺/ネイビー 伸縮性 春夏向け アウター レディース,12800,0,0,春夏
2023/6/17 8:45,新品同様/チャコット Chacott 社交ダンススカート 表記 M 9号 相当 紺 ネイビー レディース 春 夏 秋 冬 異素材 オーガンジー 水玉 フリル,13750,0,0,春 夏
2023/6/16 15:56,美品/タケゾー TAKEZO ゆったりチュニック 表記M(9号相当) アイボリー 綿コットン&amp;麻リネン素材 半袖 春夏向け トップス レディース,11000,0,0,春夏
